"Site","Bore","Var","StartDate","EndDate","nMeas","MinVal","MaxVal"
"LAWA-102588","M36/5255","Nitrate nitrogen","2015-10-13","2019-11-21","5","2.6","3.8"
"LAWA-102588","M36/5255","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"ECAN-00269","M36/5893","Ammoniacal nitrogen","2015-03-26","2019-10-23","10","2.9","3.4"
"ECAN-00269","M36/5893","Chloride","2015-03-26","2019-10-23","10","42","48"
"ECAN-00269","M36/5893","Dissolved reactive phosphorus","2015-09-24","2019-10-23","5","0.123","0.66"
"ECAN-00269","M36/5893","E.coli","2015-09-24","2019-10-23","5","0.5","0.5"
"ECAN-00269","M36/5893","Electrical conductivity/salinity","2015-03-26","2019-10-23","10","368","393"
"ECAN-00269","M36/5893","Nitrate nitrogen","2015-03-26","2019-10-23","10","0.025","0.05"
"ECAN-00269","M36/5893","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"ECAN-00270","M36/5894","Ammoniacal nitrogen","2015-03-26","2019-10-23","10","0.113","0.142"
"ECAN-00270","M36/5894","Chloride","2015-03-26","2019-10-23","10","4.1","4.8"
"ECAN-00270","M36/5894","Dissolved reactive phosphorus","2015-09-24","2019-10-23","5","0.0135","0.02"
"ECAN-00270","M36/5894","E.coli","2015-09-24","2019-10-23","5","0.5","0.5"
"ECAN-00270","M36/5894","Electrical conductivity/salinity","2015-03-26","2019-10-23","10","147","151"
"ECAN-00270","M36/5894","Nitrate nitrogen","2015-03-26","2019-10-23","10","0.025","0.05"
"ECAN-00270","M36/5894","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"ECAN-00268","M36/5895","Ammoniacal nitrogen","2015-03-26","2019-10-23","10","0.005","0.012"
"ECAN-00268","M36/5895","Chloride","2015-03-26","2019-10-23","10","4.2","4.8"
"ECAN-00268","M36/5895","Dissolved reactive phosphorus","2015-09-24","2019-10-23","5","0.0097","0.0132"
"ECAN-00268","M36/5895","E.coli","2015-09-24","2019-10-23","5","0.5","0.5"
"ECAN-00268","M36/5895","Electrical conductivity/salinity","2015-03-26","2019-10-23","10","133","137"
"ECAN-00268","M36/5895","Nitrate nitrogen","2015-03-26","2019-10-23","10","0.09","0.16"
"ECAN-00268","M36/5895","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102589","M36/7734","Ammoniacal nitrogen","2015-10-14","2019-12-02","5","0.005","0.005"
"LAWA-102589","M36/7734","Chloride","2015-10-14","2019-12-02","5","11.6","14.8"
"LAWA-102589","M36/7734","Dissolved reactive phosphorus","2015-10-14","2019-12-02","5","0.0038","0.005"
"LAWA-102589","M36/7734","E.coli","2015-10-14","2019-12-02","5","0.5","0.5"
"LAWA-102589","M36/7734","Electrical conductivity/salinity","2015-10-14","2019-12-02","5","201","229"
"LAWA-102589","M36/7734","Nitrate nitrogen","2015-10-14","2019-12-02","5","6.5","7.6"
"LAWA-102589","M36/7734","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102590","M36/8187","Ammoniacal nitrogen","2015-10-12","2019-09-26","5","0.005","0.005"
"LAWA-102590","M36/8187","Chloride","2015-10-12","2019-09-26","5","16","17.5"
"LAWA-102590","M36/8187","Dissolved reactive phosphorus","2015-10-12","2019-09-26","5","5e-04","0.0025"
"LAWA-102590","M36/8187","E.coli","2015-10-12","2019-09-26","5","0.5","1"
"LAWA-102590","M36/8187","Electrical conductivity/salinity","2015-10-12","2019-09-26","5","221","230"
"LAWA-102590","M36/8187","Nitrate nitrogen","2015-10-12","2019-09-26","5","9.5","9.9"
"LAWA-102590","M36/8187","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102591","M37/0130","Ammoniacal nitrogen","2015-09-22","2019-12-03","6","0.005","0.005"
"LAWA-102591","M37/0130","Chloride","2015-09-22","2019-12-03","6","2.1","6"
"LAWA-102591","M37/0130","Dissolved reactive phosphorus","2015-09-22","2019-12-03","6","0.0026","0.0055"
"LAWA-102591","M37/0130","E.coli","2015-09-22","2019-12-03","6","0.5","0.5"
"LAWA-102591","M37/0130","Electrical conductivity/salinity","2015-09-22","2019-12-03","6","100","124"
"LAWA-102591","M37/0130","Nitrate nitrogen","2015-09-22","2019-12-03","6","0.75","1.52"
"LAWA-102591","M37/0130","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102592","M37/0242","Ammoniacal nitrogen","2015-09-22","2019-12-03","9","0.005","0.005"
"LAWA-102592","M37/0242","Chloride","2015-09-22","2019-12-03","9","2.5","13.3"
"LAWA-102592","M37/0242","Dissolved reactive phosphorus","2015-09-22","2019-12-03","5","0.0045","0.0062"
"LAWA-102592","M37/0242","E.coli","2015-09-22","2019-12-03","5","0.5","0.5"
"LAWA-102592","M37/0242","Electrical conductivity/salinity","2015-09-22","2019-12-03","9","104","149"
"LAWA-102592","M37/0242","Nitrate nitrogen","2015-09-22","2019-12-03","9","0.71","2.2"
"LAWA-102592","M37/0242","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102593","M37/0287","Ammoniacal nitrogen","2015-04-02","2019-11-04","10","0.005","0.017"
"LAWA-102593","M37/0287","Chloride","2015-01-16","2019-11-04","16","4","5.7"
"LAWA-102593","M37/0287","Dissolved reactive phosphorus","2015-10-14","2019-11-04","5","0.002","0.0084"
"LAWA-102593","M37/0287","E.coli","2015-01-16","2019-11-04","11","0.5","0.5"
"LAWA-102593","M37/0287","Electrical conductivity/salinity","2015-01-16","2019-11-04","16","160","170"
"LAWA-102593","M37/0287","Nitrate nitrogen","2015-01-16","2019-11-04","16","0.025","0.11"
"LAWA-102593","M37/0287","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102594","M37/0463","Ammoniacal nitrogen","2015-03-27","2019-12-02","12","0.005","0.019"
"LAWA-102594","M37/0463","Chloride","2015-03-27","2019-12-02","12","3.3","4.1"
"LAWA-102594","M37/0463","Dissolved reactive phosphorus","2015-09-22","2019-12-02","6","0.0087","0.0105"
"LAWA-102594","M37/0463","E.coli","2015-09-22","2019-12-02","6","0.5","0.5"
"LAWA-102594","M37/0463","Electrical conductivity/salinity","2015-03-27","2019-12-02","12","107","113"
"LAWA-102594","M37/0463","Nitrate nitrogen","2015-03-27","2019-12-02","12","1.36","1.88"
"LAWA-102594","M37/0463","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102595","M37/0499","Ammoniacal nitrogen","2015-09-22","2019-12-02","5","0.005","0.011"
"LAWA-102595","M37/0499","Chloride","2015-09-22","2019-12-02","5","10.4","15.7"
"LAWA-102595","M37/0499","Dissolved reactive phosphorus","2015-09-22","2019-12-02","5","0.0018","0.0033"
"LAWA-102595","M37/0499","E.coli","2015-09-22","2019-12-02","5","0.5","0.5"
"LAWA-102595","M37/0499","Electrical conductivity/salinity","2015-09-22","2019-12-02","5","235","284"
"LAWA-102595","M37/0499","Nitrate nitrogen","2015-09-22","2019-12-02","5","6","8.5"
"LAWA-102595","M37/0499","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102596","N32/0062","Ammoniacal nitrogen","2017-02-15","2019-09-04","6","0.005","0.005"
"LAWA-102596","N32/0062","Chloride","2017-02-15","2019-12-16","12","8.6","15.7"
"LAWA-102596","N32/0062","Dissolved reactive phosphorus","2017-02-15","2019-09-04","6","0.0026","0.0055"
"LAWA-102596","N32/0062","E.coli","2017-02-15","2019-12-16","12","0.5","4"
"LAWA-102596","N32/0062","Electrical conductivity/salinity","2017-02-15","2019-12-16","12","234","305"
"LAWA-102596","N32/0062","Nitrate nitrogen","2017-02-15","2019-12-16","12","4.1","13.2"
"LAWA-102596","N32/0062","Nitrogen - Other","2017-02-15","2019-03-18","7","0.001","0.16"
"LAWA-102186","N32/0088","Ammoniacal nitrogen","2015-09-04","2019-09-03","6","1.89","2"
"LAWA-102186","N32/0088","Chloride","2015-03-04","2019-12-16","21","1.5","2"
"LAWA-102186","N32/0088","Dissolved reactive phosphorus","2015-09-04","2019-09-03","6","1.19","1.47"
"LAWA-102186","N32/0088","E.coli","2015-03-04","2019-12-16","21","0.5","0.5"
"LAWA-102186","N32/0088","Electrical conductivity/salinity","2015-03-04","2019-12-16","21","98","106"
"LAWA-102186","N32/0088","Nitrate nitrogen","2015-03-04","2019-12-16","21","0.001","0.07"
"LAWA-102186","N32/0088","Nitrogen - Other","2018-06-05","2019-03-20","3","0.001","2.2"
"LAWA-102597","N32/0108","Ammoniacal nitrogen","2015-09-09","2019-09-03","5","0.005","0.005"
"LAWA-102597","N32/0108","Chloride","2015-09-09","2019-09-03","5","1.4","3.5"
"LAWA-102597","N32/0108","Dissolved reactive phosphorus","2015-09-09","2019-09-03","5","0.004","0.1"
"LAWA-102597","N32/0108","E.coli","2015-09-09","2019-09-03","5","0.5","3"
"LAWA-102597","N32/0108","Electrical conductivity/salinity","2015-09-09","2019-09-03","5","87","125"
"LAWA-102597","N32/0108","Nitrate nitrogen","2015-09-09","2019-09-03","5","0.21","6.5"
"LAWA-102597","N32/0108","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102187","N32/0140","Ammoniacal nitrogen","2015-09-04","2019-09-04","5","0.005","0.005"
"LAWA-102187","N32/0140","Chloride","2015-03-03","2019-12-17","20","5.8","15.4"
"LAWA-102187","N32/0140","Dissolved reactive phosphorus","2015-09-04","2019-09-04","5","0.0051","0.0069"
"LAWA-102187","N32/0140","E.coli","2015-03-03","2019-12-17","20","0.5","6"
"LAWA-102187","N32/0140","Electrical conductivity/salinity","2015-03-03","2019-12-17","20","223","330"
"LAWA-102187","N32/0140","Nitrate nitrogen","2015-03-03","2019-12-17","20","4.3","8.6"
"LAWA-102187","N32/0140","Nitrogen - Other","2018-06-06","2019-03-18","3","0.001","0.26"
"LAWA-102188","N32/0204","Ammoniacal nitrogen","2015-09-04","2019-09-03","6","0.005","0.005"
"LAWA-102188","N32/0204","Chloride","2015-03-04","2019-12-16","21","3.1","6.7"
"LAWA-102188","N32/0204","Dissolved reactive phosphorus","2015-09-04","2019-09-03","6","5e-04","0.0145"
"LAWA-102188","N32/0204","E.coli","2015-03-04","2019-12-16","21","0.5","6"
"LAWA-102188","N32/0204","Electrical conductivity/salinity","2015-03-04","2019-12-16","21","98","148"
"LAWA-102188","N32/0204","Nitrate nitrogen","2015-03-04","2019-12-16","21","0.025","7.8"
"LAWA-102188","N32/0204","Nitrogen - Other","2018-06-05","2019-03-20","3","0.001","0.21"
"LAWA-102598","N32/0491","Ammoniacal nitrogen","2018-09-13","2019-09-03","2","0.005","0.005"
"LAWA-102598","N32/0491","Chloride","2018-06-04","2019-12-16","7","24","32"
"LAWA-102598","N32/0491","Dissolved reactive phosphorus","2018-09-13","2019-09-03","2","0.026","0.027"
"LAWA-102598","N32/0491","E.coli","2018-06-04","2019-12-16","7","0.5","86"
"LAWA-102598","N32/0491","Electrical conductivity/salinity","2018-06-04","2019-12-16","7","391","420"
"LAWA-102598","N32/0491","Nitrate nitrogen","2018-06-04","2019-12-16","7","5.3","8.3"
"LAWA-102598","N32/0491","Nitrogen - Other","2018-06-04","2019-03-18","3","0.001","0.3"
"LAWA-102189","N32/0492","Ammoniacal nitrogen","2017-09-13","2019-09-03","3","0.005","0.005"
"LAWA-102189","N32/0492","Chloride","2016-12-14","2019-12-16","14","3.2","7.4"
"LAWA-102189","N32/0492","Dissolved reactive phosphorus","2017-09-13","2019-09-03","3","0.0041","0.0058"
"LAWA-102189","N32/0492","E.coli","2016-12-14","2019-12-16","14","0.5","1"
"LAWA-102189","N32/0492","Electrical conductivity/salinity","2016-12-14","2019-12-16","14","133","224"
"LAWA-102189","N32/0492","Nitrate nitrogen","2016-12-14","2019-12-16","14","2.8","6.8"
"LAWA-102189","N32/0492","Nitrogen - Other","2018-06-06","2019-03-18","4","0.001","0.18"
"LAWA-102190","N33/0064","Ammoniacal nitrogen","2015-09-11","2019-09-10","7","0.005","0.005"
"LAWA-102190","N33/0064","Chloride","2015-03-05","2019-12-12","22","38","78"
"LAWA-102190","N33/0064","Dissolved reactive phosphorus","2015-09-11","2019-09-10","7","0.021","0.027"
"LAWA-102190","N33/0064","E.coli","2015-03-05","2019-12-12","22","0.5","4"
"LAWA-102190","N33/0064","Electrical conductivity/salinity","2015-03-05","2019-12-12","22","451","664"
"LAWA-102190","N33/0064","Nitrate nitrogen","2015-03-05","2019-12-12","22","0.65","5.1"
"LAWA-102190","N33/0064","Nitrogen - Other","2018-06-05","2019-03-07","3","0.001","0.28"
"LAWA-102599","N33/0103","Ammoniacal nitrogen","2015-09-10","2019-09-12","5","0.005","0.005"
"LAWA-102599","N33/0103","Chloride","2015-09-10","2019-09-12","5","2.9","5"
"LAWA-102599","N33/0103","Dissolved reactive phosphorus","2015-09-10","2019-09-12","5","0.0064","0.0082"
"LAWA-102599","N33/0103","E.coli","2015-09-10","2019-09-12","5","0.5","1"
"LAWA-102599","N33/0103","Electrical conductivity/salinity","2015-09-10","2019-09-12","5","137","188"
"LAWA-102599","N33/0103","Nitrate nitrogen","2015-09-10","2019-09-12","5","2.4","5.7"
"LAWA-102599","N33/0103","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102600","N33/0166","Ammoniacal nitrogen","2015-09-09","2019-09-03","6","0.005","0.005"
"LAWA-102600","N33/0166","Chloride","2015-09-09","2019-09-03","6","106","135"
"LAWA-102600","N33/0166","Dissolved reactive phosphorus","2015-09-09","2019-09-03","6","0.0058","0.0091"
"LAWA-102600","N33/0166","E.coli","2015-09-09","2019-09-03","6","0.5","11"
"LAWA-102600","N33/0166","Electrical conductivity/salinity","2015-09-09","2019-09-03","6","719","832"
"LAWA-102600","N33/0166","Nitrate nitrogen","2015-09-09","2019-09-03","6","10.1","17.6"
"LAWA-102600","N33/0166","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102601","N33/0194","Ammoniacal nitrogen","2015-09-08","2019-09-11","5","0.005","0.005"
"LAWA-102601","N33/0194","Chloride","2015-09-08","2019-09-11","5","4.3","7.2"
"LAWA-102601","N33/0194","Dissolved reactive phosphorus","2015-09-08","2019-09-11","5","0.0049","0.0063"
"LAWA-102601","N33/0194","E.coli","2015-09-08","2019-09-11","5","0.5","0.5"
"LAWA-102601","N33/0194","Electrical conductivity/salinity","2015-09-08","2019-09-11","5","201","249"
"LAWA-102601","N33/0194","Nitrate nitrogen","2015-09-08","2019-09-11","5","5.8","8.6"
"LAWA-102601","N33/0194","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102602","N33/0200","Ammoniacal nitrogen","2015-09-08","2019-09-04","5","0.005","0.005"
"LAWA-102602","N33/0200","Chloride","2015-09-08","2019-09-04","5","6.5","8.8"
"LAWA-102602","N33/0200","Dissolved reactive phosphorus","2015-09-08","2019-09-04","5","0.0027","0.0038"
"LAWA-102602","N33/0200","E.coli","2015-09-08","2019-09-04","5","0.5","14"
"LAWA-102602","N33/0200","Electrical conductivity/salinity","2015-09-08","2019-09-04","5","355","442"
"LAWA-102602","N33/0200","Nitrate nitrogen","2015-09-08","2019-09-04","5","12.8","19.5"
"LAWA-102602","N33/0200","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102603","N33/0204","Ammoniacal nitrogen","2015-09-08","2019-09-04","5","0.005","0.005"
"LAWA-102603","N33/0204","Chloride","2015-09-08","2019-09-04","5","13.5","14.1"
"LAWA-102603","N33/0204","Dissolved reactive phosphorus","2015-09-08","2019-09-04","5","0.0084","0.0121"
"LAWA-102603","N33/0204","E.coli","2015-09-08","2019-09-04","5","0.5","0.5"
"LAWA-102603","N33/0204","Electrical conductivity/salinity","2015-09-08","2019-09-04","5","303","308"
"LAWA-102603","N33/0204","Nitrate nitrogen","2015-09-08","2019-09-04","5","0.1","0.17"
"LAWA-102603","N33/0204","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102604","N33/0205","Ammoniacal nitrogen","2015-03-03","2019-09-04","14","0.003","0.02"
"LAWA-102604","N33/0205","Chloride","2015-03-03","2019-12-17","17","4.3","6.8"
"LAWA-102604","N33/0205","Dissolved reactive phosphorus","2015-03-03","2019-09-04","6","0.01","0.0154"
"LAWA-102604","N33/0205","E.coli","2015-09-08","2019-12-17","8","0.5","0.5"
"LAWA-102604","N33/0205","Electrical conductivity/salinity","2015-09-08","2019-12-17","8","282","327"
"LAWA-102604","N33/0205","Nitrate nitrogen","2015-03-03","2019-12-17","17","6.9","9.1"
"LAWA-102604","N33/0205","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102191","N33/0206","Ammoniacal nitrogen","2015-09-10","2019-09-04","5","0.005","0.005"
"LAWA-102191","N33/0206","Chloride","2015-03-03","2019-12-17","20","5.7","14.1"
"LAWA-102191","N33/0206","Dissolved reactive phosphorus","2015-09-10","2019-09-04","5","0.0106","0.0142"
"LAWA-102191","N33/0206","E.coli","2015-03-03","2019-12-17","20","0.5","11"
"LAWA-102191","N33/0206","Electrical conductivity/salinity","2015-03-03","2019-12-17","20","281","400"
"LAWA-102191","N33/0206","Nitrate nitrogen","2015-03-03","2019-12-17","19","11.4","26"
"LAWA-102191","N33/0206","Nitrogen - Other","2018-06-07","2019-03-18","3","0.001","0.44"
"LAWA-102192","N33/0212","Ammoniacal nitrogen","2015-09-10","2019-09-04","5","0.005","0.005"
"LAWA-102192","N33/0212","Chloride","2015-09-10","2019-12-17","18","8.7","21"
"LAWA-102192","N33/0212","Dissolved reactive phosphorus","2015-09-10","2019-09-04","5","0.032","0.04"
"LAWA-102192","N33/0212","E.coli","2015-09-10","2019-12-17","18","0.5","79"
"LAWA-102192","N33/0212","Electrical conductivity/salinity","2015-09-10","2019-12-17","18","225","304"
"LAWA-102192","N33/0212","Nitrate nitrogen","2015-09-10","2019-12-17","18","3.8","9.6"
"LAWA-102192","N33/0212","Nitrogen - Other","2018-06-08","2019-03-18","3","0.003","0.22"
"LAWA-102193","N33/0219","Ammoniacal nitrogen","2015-09-10","2019-09-04","5","0.005","0.028"
"LAWA-102193","N33/0219","Chloride","2015-03-03","2019-09-04","19","5.1","16.5"
"LAWA-102193","N33/0219","Dissolved reactive phosphorus","2015-09-10","2019-09-04","5","0.004","0.0157"
"LAWA-102193","N33/0219","E.coli","2015-03-03","2019-09-04","19","0.5","1"
"LAWA-102193","N33/0219","Electrical conductivity/salinity","2015-03-03","2019-09-04","19","188","293"
"LAWA-102193","N33/0219","Nitrate nitrogen","2015-03-03","2019-09-04","19","6.7","11.3"
"LAWA-102193","N33/0219","Nitrogen - Other","2018-06-07","2019-03-18","3","0.005","0.05"
"LAWA-102194","N33/0249","Ammoniacal nitrogen","2015-09-09","2019-09-03","6","0.005","0.015"
"LAWA-102194","N33/0249","Chloride","2015-03-05","2019-12-11","21","20","27"
"LAWA-102194","N33/0249","Dissolved reactive phosphorus","2015-09-09","2019-09-03","6","0.0075","0.0149"
"LAWA-102194","N33/0249","E.coli","2015-03-05","2019-12-11","23","0.5","649"
"LAWA-102194","N33/0249","Electrical conductivity/salinity","2015-03-05","2019-12-11","21","429","495"
"LAWA-102194","N33/0249","Nitrate nitrogen","2015-03-05","2019-12-11","21","0.44","2.2"
"LAWA-102194","N33/0249","Nitrogen - Other","2018-06-07","2019-03-05","3","0.001","0.18"
"LAWA-102605","N34/0062","Ammoniacal nitrogen","2015-03-27","2019-09-10","10","0.005","0.005"
"LAWA-102605","N34/0062","Chloride","2015-03-27","2019-09-10","10","70","78"
"LAWA-102605","N34/0062","Dissolved reactive phosphorus","2015-09-11","2019-09-10","5","0.0161","0.0179"
"LAWA-102605","N34/0062","E.coli","2015-09-11","2019-09-10","5","0.5","0.5"
"LAWA-102605","N34/0062","Electrical conductivity/salinity","2015-03-27","2019-09-10","10","552","564"
"LAWA-102605","N34/0062","Nitrate nitrogen","2015-03-27","2019-09-10","10","0.18","0.27"
"LAWA-102605","N34/0062","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102606","N34/0064","Ammoniacal nitrogen","2015-09-11","2019-09-10","5","0.017","0.019"
"LAWA-102606","N34/0064","Chloride","2015-09-11","2019-09-10","5","51","55"
"LAWA-102606","N34/0064","Dissolved reactive phosphorus","2015-09-11","2019-09-10","5","0.039","0.074"
"LAWA-102606","N34/0064","E.coli","2015-09-11","2019-09-10","5","0.5","0.5"
"LAWA-102606","N34/0064","Electrical conductivity/salinity","2015-09-11","2019-09-10","5","508","514"
"LAWA-102606","N34/0064","Nitrate nitrogen","2015-09-11","2019-09-10","5","0.1","0.15"
"LAWA-102606","N34/0064","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102607","N34/0109","Ammoniacal nitrogen","2015-09-11","2019-09-10","5","0.005","0.005"
"LAWA-102607","N34/0109","Chloride","2015-09-11","2019-09-10","5","29","32"
"LAWA-102607","N34/0109","Dissolved reactive phosphorus","2015-09-11","2019-09-10","5","0.0183","0.022"
"LAWA-102607","N34/0109","E.coli","2015-09-11","2019-09-10","5","0.5","0.5"
"LAWA-102607","N34/0109","Electrical conductivity/salinity","2015-09-11","2019-09-10","5","563","584"
